"avatar-base_Image__FZpQS src","EmployerProfile_compactEmployerName__9MGcV","rating-single-star_RatingText__5fdjN","JobCard_jobTitle__GLyJ1","JobCard_jobTitle__GLyJ1 href","JobCard_location__Ds1fM","JobCard_trackingLink__HMyun href","JobCard_adTag__ki7lt","JobCard_listingAge__jJsuc","text-with-icon_LabelContainer__hmHB4"
"https://media.glassdoor.com/sql/1078656/qbs-software-squareLogo-1681825592104.png","QBS Software","3,6","People & Culture Assistant (20h/week)","https://www.glassdoor.de/job-listing/people-culture-assistant-20h-week-qbs-software-JV_IC4990924_KO0,33_KE34,46.htm?jl=1010107992757","München","https://www.glassdoor.de/partner/jobListing.htm?pos=305&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_076aeefc&cb=1777352466795&jobListingId=1010107992757&jrtk=5-yul1-0-1jn97co3g2k08000-b408b54fe026a842","","6T","Schnell bewerben"
"","Patent-Pilot GmbH","","Senior Technical Product Manager in Munich (f/m/d)","https://www.glassdoor.de/job-listing/senior-technical-product-manager-in-munich-fmd-patent-pilot-gmbh-JV_IC4990924_KO0,46_KE47,64.htm?jl=1010114380122","München","https://www.glassdoor.de/partner/jobListing.htm?pos=306&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_61da773f&cb=1777352466793&jobListingId=1010114380122&jrtk=5-yul1-0-1jn97co3g2k08000-bf8981c984f67364","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/7702406/primazon-squarelogo-1663308988261.png","Primazon","","(Senior) Product Manager / Produktmanager Energy Tech SaaS Klima (m/w/d)","https://www.glassdoor.de/job-listing/senior-product-manager-produktmanager-energy-tech-saas-klima-mwd-primazon-gmbh-JV_IC4990924_KO0,64_KE65,78.htm?jl=1010114467050","München","https://www.glassdoor.de/partner/jobListing.htm?pos=307&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_aa82b0be&cb=1777352466793&jobListingId=1010114467050&jrtk=5-yul1-0-1jn97co3g2k08000-9c310a6ade7daff2","","24Std","Schnell bewerben"
"","IP Pilot","","Senior Technical Product Manager in Munich (f/m/d)","https://www.glassdoor.de/job-listing/senior-technical-product-manager-in-munich-fmd-ip-pilot-JV_IC4990924_KO0,46_KE47,55.htm?jl=1010113898342","München","https://www.glassdoor.de/partner/jobListing.htm?pos=308&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_36cd8d8e&cb=1777352466795&jobListingId=1010113898342&jrtk=5-yul1-0-1jn97co3g2k08000-7e9660ca0368cdcc","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/1540928/navvis-squareLogo-1647442297022.png","NavVis","4,3","Senior Software Engineer Android (Kotlin) (F/M/D)","https://www.glassdoor.de/job-listing/senior-software-engineer-android-kotlin-fmd-navvis-JV_IC4990924_KO0,43_KE44,50.htm?jl=1010114184047","München","https://www.glassdoor.de/partner/jobListing.htm?pos=309&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_45153a26&cb=1777352466794&jobListingId=1010114184047&jrtk=5-yul1-0-1jn97co3g2k08000-6be3f40957a656b4","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/9849/giesecke-and-devrient-squarelogo-1389058650533.png","Giesecke+Devrient","3,5","Senior Software Security Architect CT (m/f/d) (m/w/d) 1","https://www.glassdoor.de/job-listing/senior-software-security-architect-ct-mfdmwd1-giesecke-devrient-JV_IC4990924_KO0,45_KE46,63.htm?jl=1010114810332","München","https://www.glassdoor.de/partner/jobListing.htm?pos=310&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_464e593d&cb=1777352466793&jobListingId=1010114810332&jrtk=5-yul1-0-1jn97co3g2k08000-8b0b355a21365a98","","24Std",""
"https://media.glassdoor.com/sql/9849/giesecke-and-devrient-squarelogo-1389058650533.png","Giesecke+Devrient","3,5","Senior Software Security Architect CT (m/f/d) (m/w/d) 1","https://www.glassdoor.de/job-listing/senior-software-security-architect-ct-mfdmwd1-giesecke-devrient-JV_KO0,45_KE46,63.htm?jl=1010114808524","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=311&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_ea98998b&cb=1777352466793&jobListingId=1010114808524&jrtk=5-yul1-0-1jn97co3g2k08000-771a1cb55185ef4d","","24Std",""
"https://media.glassdoor.com/sql/430862/cloudflare-squarelogo-1475772611263.png","Cloudflare","3,3","Principal Solutions Architect","https://www.glassdoor.de/job-listing/principal-solutions-architect-cloudflare-JV_IC4990924_KO0,29_KE30,40.htm?jl=1010114146024","München","https://www.glassdoor.de/partner/jobListing.htm?pos=312&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_d5614313&cb=1777352466795&jobListingId=1010114146024&jrtk=5-yul1-0-1jn97co3g2k08000-916909789c152b4b","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/4250572/leogistics-squarelogo-1637236415171.png","Leogistics","4,5","Solution Architect SAP Extended Warehouse Management (SAP EWM) (m/w/d)","https://www.glassdoor.de/job-listing/solution-architect-sap-extended-warehouse-management-sap-ewm-mwd-leogistics-JV_IC4990924_KO0,64_KE65,75.htm?jl=1010114964281","München","https://www.glassdoor.de/partner/jobListing.htm?pos=313&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_e12e99f8&cb=1777352466795&jobListingId=1010114964281&jrtk=5-yul1-0-1jn97co3g2k08000-e4a9239c79e90f4a","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/1623195/hensoldt-squarelogo-1497437291668.png","HENSOLDT","4,1","Werkstudent für Datenauswertung auf der Grafikkarte mittels CUDA (w/m/d)","https://www.glassdoor.de/job-listing/werkstudent-f%C3%BCr-datenauswertung-auf-der-grafikkarte-mittels-cuda-wmd-hensoldt-JV_IC2489360_KO0,68_KE69,77.htm?jl=1010108667130","Taufkirchen","https://www.glassdoor.de/partner/jobListing.htm?pos=314&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_179dc7ef&cb=1777352466793&jobListingId=1010108667130&jrtk=5-yul1-0-1jn97co3g2k08000-0aee8f6a06047445","","6T",""
"https://media.glassdoor.com/sql/452163/antech-diagnostics-squareLogo-1750275365591.png","Antech Diagnostics","3,4","Labormitarbeiter (m/w/d)","https://www.glassdoor.de/job-listing/labormitarbeiter-mwd-antech-diagnostics-JV_IC4990924_KO0,20_KE21,39.htm?jl=1010108165667","München","https://www.glassdoor.de/partner/jobListing.htm?pos=315&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_8ec1156e&cb=1777352466793&jobListingId=1010108165667&jrtk=5-yul1-0-1jn97co3g2k08000-af1aaa8794126e4e","","6T",""
"https://media.glassdoor.com/sql/4008196/topix-business-software-squareLogo-1770207049802.png","TOPIX Business Software","5,0","MITARBEITER 1st- & 2nd-Level TECHNIK-SUPPORT für cloud & on prem (m/w/d)","https://www.glassdoor.de/job-listing/mitarbeiter-1st-2nd-level-technik-support-f%C3%BCr-cloud-on-prem-mwd-topix-business-software-ag-JV_IC2500849_KO0,63_KE64,90.htm?jl=1010108142699","Ottobrunn","https://www.glassdoor.de/partner/jobListing.htm?pos=316&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_3f780931&cb=1777352466796&jobListingId=1010108142699&jrtk=5-yul1-0-1jn97co3g2k08000-b5eb0f1186231b56","","6T","Schnell bewerben"
"","HCM ADVICE Germany GmbH","","SAP Consultant*","https://www.glassdoor.de/job-listing/sap-consultant-hcm-advice-germany-gmbh-JV_IC4990924_KO0,14_KE15,38.htm?jl=1010109113825","München","https://www.glassdoor.de/partner/jobListing.htm?pos=317&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_3757ea5e&cb=1777352466795&jobListingId=1010109113825&jrtk=5-yul1-0-1jn97co3g2k08000-4f8a24b99dd2511c","","5T","Schnell bewerben"
"https://media.glassdoor.com/sql/35211/sandoz-squareLogo-1696507811945.png","Sandoz","4,0","Scientist Analytical Characterization (d/f/m)","https://www.glassdoor.de/job-listing/scientist-analytical-characterization-dfm-sandoz-JV_IC2831622_KO0,41_KE42,48.htm?jl=1010109539923","Holzkirchen","https://www.glassdoor.de/partner/jobListing.htm?pos=318&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_dd69c26f&cb=1777352466794&jobListingId=1010109539923&jrtk=5-yul1-0-1jn97co3g2k08000-afc20d808807aa42","","5T",""
"https://media.glassdoor.com/sql/1363581/wavestone-squareLogo-1717745433950.png","Wavestone","3,8","Qualitäts- und Testingenieur SAP (m/w/d) (Ref.Nr.: 46616)","https://www.glassdoor.de/job-listing/qualit%C3%A4ts-und-testingenieur-sap-mwd-ref-nr-46616-wavestone-JV_IC4990924_KO0,48_KE49,58.htm?jl=1010113898260","München","https://www.glassdoor.de/partner/jobListing.htm?pos=319&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_0b4ebc86&cb=1777352466796&jobListingId=1010113898260&jrtk=5-yul1-0-1jn97co3g2k08000-3cee163e48ae8607","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/4250572/leogistics-squarelogo-1637236415171.png","Leogistics","4,5","Consultant SAP Extended Warehouse Management (SAP EWM) (m/w/d)","https://www.glassdoor.de/job-listing/consultant-sap-extended-warehouse-management-sap-ewm-mwd-leogistics-JV_IC4990924_KO0,56_KE57,67.htm?jl=1010114964246","München","https://www.glassdoor.de/partner/jobListing.htm?pos=320&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_3c0bbfc5&cb=1777352466796&jobListingId=1010114964246&jrtk=5-yul1-0-1jn97co3g2k08000-5d06cbc7f0c711c2","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/447430/toptica-photonics-squarelogo-1499148643727.png","Toptica Photonics","4,5","Senior IT-Systemadministrator*in","https://www.glassdoor.de/job-listing/senior-it-systemadministrator-in-toptica-photonics-JV_IC2759888_KO0,32_KE33,50.htm?jl=1010114202905","Gräfelfing","https://www.glassdoor.de/partner/jobListing.htm?pos=321&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_03cc1627&cb=1777352466796&jobListingId=1010114202905&jrtk=5-yul1-0-1jn97co3g2k08000-a951bd0490f0e7b8","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/878807/dornier-medtech-squareLogo-1622622898046.png","Dornier MedTech","3,9","Senior Entwicklungsingenieur – medizinische Laser (m/w/d)","https://www.glassdoor.de/job-listing/senior-entwicklungsingenieur-medizinische-laser-mwd-dornier-medtech-JV_IC2486125_KO0,51_KE52,67.htm?jl=1010109608875","Weßling","https://www.glassdoor.de/partner/jobListing.htm?pos=322&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_7e6cc9aa&cb=1777352466796&jobListingId=1010109608875&jrtk=5-yul1-0-1jn97co3g2k08000-24c93c0bf7e67470","","5T","Schnell bewerben"
"https://media.glassdoor.com/sql/4250572/leogistics-squarelogo-1637236415171.png","Leogistics","4,5","Consultant SAP Transportation Management (SAP TM) (m/w/d)","https://www.glassdoor.de/job-listing/consultant-sap-transportation-management-sap-tm-mwd-leogistics-JV_IC4990924_KO0,51_KE52,62.htm?jl=1010114964199","München","https://www.glassdoor.de/partner/jobListing.htm?pos=323&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_b21030ae&cb=1777352466796&jobListingId=1010114964199&jrtk=5-yul1-0-1jn97co3g2k08000-ec7c2a5d9ab6a37a","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/4250572/leogistics-squarelogo-1637236415171.png","Leogistics","4,5","Manager SAP Extended Warehouse Management (SAP EWM) (m/w/d)","https://www.glassdoor.de/job-listing/manager-sap-extended-warehouse-management-sap-ewm-mwd-leogistics-JV_KO0,53_KE54,64.htm?jl=1010114964241","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=324&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_ff100112&cb=1777352466796&jobListingId=1010114964241&jrtk=5-yul1-0-1jn97co3g2k08000-69a71ae3ac745e23","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/567365/uksh-universit%C3%A4tsklinikum-schleswig-holstein-squareLogo-1630542726193.png","UKSH - Universitätsklinikum Schleswig-Holstein","4,1","Informatiker (m/w/d) Institut für Krebsepidemiologie e.V. (IKE)","https://www.glassdoor.de/job-listing/informatiker-mwd-institut-f%C3%BCr-krebsepidemiologie-ev-ike-uksh-universit%C3%A4tsklinikum-schleswig-holstein-JV_KO0,55_KE56,100.htm?jl=1010108218629","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=325&ao=1110586&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_153204b6&cb=1777352466797&jobListingId=1010108218629&cpc=3DB599BF2F4828F0&jrtk=5-yul1-0-1jn97co3g2k08000-ec7ae97c86466385---6NYlbfkN0BOOKWqCpoWapuL51bE3ZMYpEdArIKGald7NbdBLbirmWVI5iWh89ni8TZy3C_ffhX6oLL5szsXXQFWqG089kbJI2luml1FUSvnVdBc07g6Op1bMUFL-QCTiZD0S_32TI24-h63LFEAHpvLM5XiPSuU5LQ_EYQDY-ct2qWcGx5pSyvI6hVCR-sxWFJLspHai_i1QoZbBnC6b90obrxdTKaElJ0GHxJIdakK3i_nf6DzIOBj3UtjROZe19Rmp66qLLdwObaVFBDhXSHIuIAp86xQvRlsJLQjk4beyyZmueiW_CucAl4b88-epWSqeWDLJP_N-pLVCTBIo_clkEFJfCDplk1__QHJE509gv172z2rv9v3rR-EA7RsZPR_LqLlHtEoBU9U8S5imVcvI5_6i2LvoS3AEakj2oO7niBYy_bPenv2Zj4pAkCfzbQb492_-hYUsYCPbi_nlmw_5IYO6W2loctav15uRTut8jRtslsOSR8j0JiMcWLh-reXew-CP-7STeFX-UUyWp1lrKPMlzS9n5B1edBvhyja18r3AIpLeYD_piIOcldZDuMKCVwGHoBuSINrvdWgopBuMKwUT0fc-czr_zxHqG04iIISJ1g2Yd_faGKn92GepLPHWxbXKJcU43ZCsvbMbQsDXmvi9DjvH-3kTAt_WwiI0sPC9dwCyOR4qTh3W-71Z-eoTyMBma1Jy38WiyolHhc0bHdNDexbNw-thLwl9Df_kyeZZW0EoOpbI-4NWM1_eDwxLfmZ4eiy7PvwzUR0LuWtIAot6Y_uih91U1l6l8FoXsNfG6_cM2P6ILYpWzPJ","Anzeige","6T",""
"https://media.glassdoor.com/sql/1014859/sva-system-vertrieb-alexander-squarelogo-1474970825163.png","SVA System Vertrieb Alexander","4,1","System Engineer / IT-Consultant – VMware Automation (m/w/d)","https://www.glassdoor.de/job-listing/system-engineer-it-consultant-vmware-automation-mwd-sva-system-vertrieb-alexander-JV_KO0,51_KE52,81.htm?jl=1010114194872","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=326&ao=1110586&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_e0469800&cb=1777352466795&jobListingId=1010114194872&cpc=451933188B21919D&jrtk=5-yul1-0-1jn97co3g2k08000-9f76ae6f09131bed---6NYlbfkN0BkFXP4KzDmq0NzmccVkGuJsoeNDgJ-7R_IMpauPtZeHfsCo44af5M7-Id3qoI0jO5DZF0JDUgpHKGI443idIKBAA9y-kEDoB0hXcv9wkQ7nRcE0rPpHnO7XLWIXi_Ra8ZVYIduD3uNklkUPPaXdqgZmA8n2Dx3WmQ7HieGoyzLoYB0hAYZ-xvKypb9WoviWvhUnak2J5Y1UvHBJX87Bq_pkrqFs4W3TmtJRTNvojn4DDTHTHb60X0h5IBeB6sX8W7Uc3owG1gBMxv1cDE5QnNAPwuAGh6b2Z-bvs818DgBo22kJ7St91UT1A-fXlVSfYIaEl94ZkfdRghD5iCtlbuKPiYFUzKnP4gTqyeJkmiWHFGlJvzD5UxLFesNWgvSoy93js4bdXTnO_2JjPaDVLV7XDHJ4VDAORG8PioIdUS65f36EdpAICU2A4mEJZ7Mq27PL7zTzg4TnCRvsxUbGIJgRmgkQ675xYThWuy-ic9EGCHeWjEBXvcDp25pHOjiFXd0P5PdrD6mAQK5yhQGCZWM-W1NLJeG4XJNJtV8cLnhwIiWxeW4I85yacsgtwRdenkwbJ-Wh5CA7apwXdnvVDttlWUrX2IE0IJa7Y76Z-R6u5RgzBiJ5Evjh-f2Aqy8i8kisKFq0gSR_6MDbk0bZXiGXBEUYuxgIUloWMgUuxaJgOiZA6kBK7PNdTlt-ZWXhFYc2t6CmxB1OlNcKe9Fb_FFTsaBJBRw60YAKDp7dI3zh9_dmttSliHHEwrNYCXLZKWlBUcWeuAqsAIAh_TV2xlUW4vpoVfplwRgLXDf0qNUmBi2f2PP8RYqYmtHMDWkIb07_UaHixAYSg%3D%3D","Anzeige","24Std",""
"https://media.glassdoor.com/sql/1014859/sva-system-vertrieb-alexander-squarelogo-1474970825163.png","SVA System Vertrieb Alexander","4,1","Big Data- & KI-Plattform-Entwickler (m/w/d)","https://www.glassdoor.de/job-listing/big-data-ki-plattform-entwickler-mwd-sva-system-vertrieb-alexander-JV_KO0,36_KE37,66.htm?jl=1010111466233","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=327&ao=1110586&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_5654c6fd&cb=1777352466795&jobListingId=1010111466233&cpc=451933188B21919D&jrtk=5-yul1-0-1jn97co3g2k08000-31be997afef687bb---6NYlbfkN0BkFXP4KzDmq0NzmccVkGuJsoeNDgJ-7R_IMpauPtZeHVmwYP9-lhaH79MQBpRF_nbQceT-4aWBc-JCurFkfbsOWgxdtcGauZOUJqpE9pJPmJFJ4fvcAsi61tQWxgWRXRd88TnfLHM4EUk3EjiRYDeojMe68dlg2TEqLk1dwOYrT8gYiJLImgHOUtDCKdVj3vNWvYkGlR5sUVEIILm9du0WkHqaHK16OYb-8YJOaW6qY1fv6n6YxrHQKgRaoj5ECMNiTOuJkoJj5aVVDLn_nqSPW6uG3hH376kIAI1TzczgpldxOd3DwcmOE8HXNRA9MQ3Veoh878NJxJtBYTTVkW5nMN1fd-P0anBu2mmn6Uw1IWiDAfYxk4CgvJSVt4qO71vgfjq_ckTjdtJP_pvBXBYGfhyB6Kp5Ipei-kdBVjKAuFwtvEWNoxnERT8-uTrjkfvfB1b6XSZMwNs3RlFDVupWnWVdYoWBEgu18p0q8LgYyvj1c87NgkWFaew_Ise90AJoU5mfTohR2JSOBHkHYg2YLWZVxXiLlGSBkxBXyCZOuVpOj0UFkzpt5RPnvce4mvHC8NRM8EC8300rPC-W2f7hmn4NxhnqdvBNZKcSVXDFpho6gimFcfIMW00cIkEf4XfAshhW2_-O4U5vG6Z3DsRXqg-ZQoqrDZyaiqaeTLeSY45Av0tEl44dPNeE2wZJ7zZiCpyuqEwrfD-lCPOfLoGzQK-QXjWDY_Y454KF-flUBi5Z7p-yH52Pe9djgk1gu9Xf7zrT6d_HyLYOwc7SQABwGLCLTn25eRtGHrcP9YUZ41lYwaHwJ6PPgtCW3cBMUfKEm0JXpqJXtA%3D%3D","Anzeige","4T",""
"https://media.glassdoor.com/sql/1014859/sva-system-vertrieb-alexander-squarelogo-1474970825163.png","SVA System Vertrieb Alexander","4,1","Big Data- & KI-Plattform-Architekt (m/w/d)","https://www.glassdoor.de/job-listing/big-data-ki-plattform-architekt-mwd-sva-system-vertrieb-alexander-JV_KO0,35_KE36,65.htm?jl=1010112740020","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=328&ao=1110586&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_cd0d3773&cb=1777352466796&jobListingId=1010112740020&cpc=654405A9B1E0A9F5&jrtk=5-yul1-0-1jn97co3g2k08000-cb099d374b38afe1---6NYlbfkN0BkFXP4KzDmq0NzmccVkGuJsoeNDgJ-7R_IMpauPtZeHfsCo44af5M7OSQN-K0iSDvTwf5XwRlVcW-bd1Lj67b4XIAbjTX1W5SPjZ5f8VjRbeaoUfGcsniVl2NTWsWWWIE4FgYf-b4p6UQrlRM5I438O_TDHEu2jSz1CQbUEkJVgyON9d3XJKSZ7cAdVfmRV4jpuwIOBegG-2J1iF6gsEErfVeoqKCkmSLGlEttVtpWy243mwQ64tqeS0AqQDMHiKMb0Gh1ajLQJ2mRYzTyP-pYJ22cWDKM67DHWAsJxkNE9Q82n8jxDsmp2npbFoTbhPJOgl-9lhB9PrxZzLdvaQwZUpQT9LOEQYGcd8PpDXU5syTNRlFFei9t-8Y1IzLRA1iJtQBsM5G2eqEMHDgAEJyyRH9y_n9RUu4fiWaj7DQnms25pScXn7Nzi4uzvmQCEE7Wb_uUSZlAMQrQvieT7X7_pCCcpfA5SB8Zyhzs6upobVHnjdHG6v45INko_Xq6TDa3dCZzwvMbmMW3Rf52-GJDmsi218lVpyTUbAqZmQjaV9Gs8FqFkddXH4u8kU7gwPWmABeGNtWa7Dlk4s1zNEUGWuAX6CXg9HfuOr5SnzUf4XBxLdCjX21F044syqQ7_1qRP3s4ClbEMhklyoFUefwtrU-ggrOc-zqiWHWrxGVzZg0E9wc4ndRq1zKZiydFz2Kv-_9DdzSkGZoccTOv0haQwpxR4ZBq7yRyxnCGw4P-mLiD7VGjKjNGg0MxunpHbTj0UMRgRyRpsdGp9vbyRxAEHaGuWs9cMQYXeNEuvS_TXvCL9ZnbioAQzOg2v7_L3N8npeOqn9Ff1Q%3D%3D","Anzeige","3T",""
"","dinoTAX GmbH","","Senior Python/Django Entwickler:in (m/w/d)","https://www.glassdoor.de/job-listing/senior-python-django-entwickler-in-mwd-dinotax-gmbh-JV_KO0,38_KE39,51.htm?jl=1010110808848","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=329&ao=1110586&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_d8ff220c&cb=1777352466797&jobListingId=1010110808848&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1jn97co3g2k08000-d79e4d10a708f5f6---6NYlbfkN0BCu5obhJ2_KRVKxKSunizJFwPvG3DLKY1cRsTwI5fvEOlddlee8lC3UQUIBpAYJoTg4cZE9qxhLLFO1pAZVL_1rMaFr1ze5gz9zrSzJf05kFuCXEzz6FD-dKoy7tp2IHbDkWykKraiRjHcadyS6bFzREjxXhrrX9bYAcKFIVTDFqAkuU9zAhB8y31rZuTJTwDPib6zXnvSZrmhbMQcGoEWjEk3O65vtk0OCadJVowM0e3k_-N4N5S4a75DZIyx-2JR4XkdH_NPpR-NLerRkKCOucIyC_gYG8xvlsSlkKWzv2rqXqVF9QljTuF2iutPQzpQc49YRUDgznqZe7haYbbj8zTjSQAFNxlTSPmt7s1tskBVfLUy-CUs8fDt-zOZDTee_H4r67dnQKIjdGrYpKudxcXPMHLndPLMHBpXS2M_v0tVjTIUKfgAsyoViCrpQU7_65-JBQJHgMHUEFnEPlvXpx7lyulSH116puW1aNx5yhO0I6YsgaKbHXGtXp4CIxzl96X7A3GDdLWklrj8Q7-L8iqlSqY6t3pzwFGK9Zcg4NF8lRLWm6L4cspkL9Jz4QGe5Qu3Hz5__DJNaTsrpolBYwtehPZHavbzGTNfcTVeGqsIBInwdgElx294oQrR-kEv46XrgP7s5AIRki7ZqDlgVIqoNVpWKrNqmMAF87-lL9Y-uJ3RJSWCwlCJvA8L7J8ZFpzZoChD87UZPoMZCiabTRm69o4z23tq_7u5_Vf0DDCwd3Q0M3ZkIK6py6gmAA4_ouPVRR3CJ9Gi7H4a8c-SSitd3scUGlZl6iuvFVpuTrDgjjZFJtHsHC5daOddWrc%3D","Anzeige","4T","Schnell bewerben"
